X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-8333641.1835,5020785.9138,8338,1013586,STILLWATER TOWNSHIP POLICE DEPARTMENT,964 STILLWATER RD,NEWTON,NJ,07860,NOT AVAILABLE,(973) 383-3773,LOCAL POLICE DEPARTMENT,OPEN,5,SUSSEX,34037,USA,41.0572243760001,-74.862372475,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,https://stillwatertownshipnj.com,NOT AVAILABLE,11763050,-999,-999,0,0,0,0,5,0,0,1
-8357041.0442,4844095.0561,8411,1013680,RUNNEMEDE POLICE DEPARTMENT,24 NORTH BLACK HORSE PIKE,RUNNEMEDE,NJ,08078,1663,(856) 939-0330,LOCAL POLICE DEPARTMENT,OPEN,22,CAMDEN,34007,USA,39.8494930000001,-75.072577,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12843070,-999,-999,0,0,0,0,20,2,7,3
-8232293.9345,5013425.8559,8414,1013597,NORTHVALE POLICE DEPARTMENT,116 PARIS AVENUE,NORTHVALE,NJ,07647,1532,(201) 768-5900,LOCAL POLICE DEPARTMENT,OPEN,15,BERGEN,34003,USA,41.0073500560001,-73.951954647,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12533100,-999,-999,0,0,0,0,15,0,0,0
-8233671.1017,5005878.6815,8415,1013324,DEMAREST POLICE DEPARTMENT,118 SERPENTINE ROAD,DEMAREST,NJ,07627,2128,(201) 768-1540,LOCAL POLICE DEPARTMENT,OPEN,15,BERGEN,34003,USA,40.956168539,-73.964325951,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13057900,-999,-999,0,0,0,0,15,0,2,15
-8251538.7059,5016448.848,8416,1013198,ALLENDALE POLICE DEPARTMENT,290 FRANKLIN TURNPIKE,ALLENDALE,NJ,07401,2019,(201) 825-1900,LOCAL POLICE DEPARTMENT,OPEN,18,BERGEN,34003,USA,41.027839477,-74.12483337,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12663380,-999,-999,0,0,0,0,14,4,0,2
-8241445.4442,5002374.7226,8476,1013666,RIVER EDGE POLICE DEPARTMENT,705 KINDERKAMACK ROAD,RIVER EDGE,NJ,07661,2439,(201) 262-1233,LOCAL POLICE DEPARTMENT,OPEN,24,BERGEN,34003,USA,40.9323927780001,-74.034164058,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12163080,-999,-999,0,0,0,0,21,3,0,2
-8240215.0553,4893706.4933,8500,1013214,AVON BY THE SEA POLICE DEPARTMENT,301 MAIN STREET,AVON BY THE SEA,NJ,07717,1013,(732) 502-4500,LOCAL POLICE DEPARTMENT,OPEN,15,MONMOUTH,34025,USA,40.190791877,-74.023111286,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12023310,-999,-999,0,0,0,0,12,3,3,15
-8365607.9739,4842718.3418,8504,1013811,GLOUCESTER COUNTY PROSECUTORS OFFICE - INVESTIGATIVE DIVISION,"70 HUNTER STREET, CRIMINAL JUSTICE COMPLEX",WOODBURY,NJ,08096,4606,(856) 384-5500,SHERIFF'S OFFICE,OPEN,106,GLOUCESTER,34015,USA,39.8399976420001,-75.1495350389999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11418140,-999,-999,0,0,0,0,90,16,0,0
-8237648.7866,4984623.5515,8522,1013358,FAIRVIEW POLICE DEPARTMENT,59 ANDERSON AVENUE,FAIRVIEW,NJ,07022,2029,(201) 943-2100,LOCAL POLICE DEPARTMENT,OPEN,38,BERGEN,34003,USA,40.8118124980001,-74.000058102,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11613240,-999,-999,0,0,0,0,34,4,0,8
-8365824.6667,4839418.9376,8576,1013814,WOODBURY HEIGHTS POLICE DEPARTMENT,500 ELM AVENUE,WOODBURY HEIGHTS,NJ,08097,1404,(856) 848-6707,LOCAL POLICE DEPARTMENT,OPEN,8,GLOUCESTER,34015,USA,39.8172359260001,-75.151481624,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11984940,-999,-999,0,0,0,0,7,1,2,9
-8252207.2327,4930442.6989,8577,1013455,KEANSBURG POLICE DEPARTMENT,21 CHURCH ST,KEANSBURG,NJ,07734,1337,(732) 787-0600,LOCAL POLICE DEPARTMENT,OPEN,45,MONMOUTH,34025,USA,40.4424153680001,-74.130838849,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,http://keansburgpd.org/,NOT AVAILABLE,11673150,-999,-999,0,0,0,0,37,8,7,7
-8358467.4223,4848418.8142,8578,1013546,MOUNT EPHRAIM POLICE DEPARTMENT,121 SOUTH BLACK HORSE PIKE,MOUNT EPHRAIM,NJ,08059,1721,(856) 931-2225,LOCAL POLICE DEPARTMENT,OPEN,15,CAMDEN,34007,USA,39.87930592,-75.0853903729999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12403160,-999,-999,0,0,0,0,14,1,3,1
-8332962.3378,4876762.1098,8579,1013274,BURLINGTON POLICE DEPARTMENT,525 HIGH STREET,BURLINGTON,NJ,08016,4503,(609) 386-0262,LOCAL POLICE DEPARTMENT,OPEN,40,BURLINGTON,34005,USA,40.074416,-74.8562742999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12183280,-999,-999,0,0,0,0,36,4,7,11
-8289285.5233,4980030.0988,8587,1013543,MORRIS TOWNSHIP POLICE DEPARTMENT,49 WOODLAND AVENUE,MORRISTOWN,NJ,07960,6077,(973) 326-7459,LOCAL POLICE DEPARTMENT,OPEN,53,MORRIS,34027,USA,40.7805743000001,-74.4639188,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12423120,-999,-999,0,0,0,0,44,9,0,2
-8260059.9045,4991726.2187,9126,1013534,MONTCLAIR STATE UNIVERSITY POLICE DEPARTMENT,1 NORMAL AVENUE,MONTCLAIR,NJ,07043,1624,(973) 655-5122,SPECIAL JURISDICTION,OPEN,43,ESSEX,34013,USA,40.8600859000001,-74.2013805999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13861480,1,11,0,0,1,0,31,12,0,0
-8238407.3352,4995647.727,9144,1013729,TEANECK POLICE DEPARTMENT,900 TEANECK ROAD,TEANECK,NJ,07666,4507,(201) 837-2600,LOCAL POLICE DEPARTMENT,OPEN,111,BERGEN,34003,USA,40.8867234370001,-74.00687226,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12923080,-999,-999,0,0,0,0,98,13,0,6
-8241655.0871,5011129.5236,9145,1013798,WESTWOOD POLICE DEPARTMENT,101 WASHINGTON AVENUE,WESTWOOD,NJ,07675,2001,(201) 664-7000,LOCAL POLICE DEPARTMENT,OPEN,31,BERGEN,34003,USA,40.9917815750001,-74.0360473119999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11484910,-999,-999,0,0,0,0,27,4,0,1
-8236372.2167,5006485.8323,9146,1013420,BOROUGH OF HAWORTH POLICE DEPARTMENT,300 HAWORTH AVENUE,HAWORTH,NJ,07641,1224,(201) 384-1900,LOCAL POLICE DEPARTMENT,OPEN,14,BERGEN,34003,USA,40.9602874300001,-73.98859048,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11753160,-999,-999,0,0,0,0,13,1,0,0
-8233112.2945,5008120.4435,9147,1013311,CLOSTER POLICE DEPARTMENT,295 CLOSTER DOCK ROAD,CLOSTER,NJ,07624,2618,(201) 768-5000,LOCAL POLICE DEPARTMENT,OPEN,27,BERGEN,34003,USA,40.9713753,-73.9593060999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12023250,-999,-999,0,0,0,0,22,5,0,6
-8241250.3448,5005385.2245,9148,1013609,ORADELL POLICE DEPARTMENT,355 KINDERKAMACK ROAD,ORADELL,NJ,07649,2182,(201) 261-0200,LOCAL POLICE DEPARTMENT,OPEN,23,BERGEN,34003,USA,40.9528207540001,-74.03241145,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12643180,-999,-999,0,0,0,0,21,2,0,0
-8275561.5889,4908253.0653,9152,1013499,MANALAPAN TOWNSHIP POLICE DEPARTMENT,120 COUNTY ROAD 522,MANALAPAN,NJ,07726,3417,(732) 446-4300,LOCAL POLICE DEPARTMENT,OPEN,80,MONMOUTH,34025,USA,40.2905403,-74.3406346,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12193140,-999,-999,0,0,0,0,66,14,0,3
-8277579.0321,4909002.759,9153,1013352,ENGLISHTOWN BOROUGH POLICE DEPARTMENT,13 MAIN STREET,ENGLISHTOWN,NJ,07726,1544,(732) 446-7000,LOCAL POLICE DEPARTMENT,OPEN,8,MONMOUTH,34025,USA,40.2956771,-74.3587575999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13910690,-999,-999,0,0,0,0,8,0,0,0
-8290525.4554,4981653.6517,9156,1013544,MORRISTOWN POLICE DEPARTMENT,200 SOUTH STREET,MORRISTOWN,NJ,07960,5370,(973) 292-6614,LOCAL POLICE DEPARTMENT,OPEN,66,MORRIS,34027,USA,40.7916171000001,-74.4750572999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12403130,-999,-999,0,0,0,0,58,8,0,0
-8253712.5896,5020922.4004,9157,1013656,RAMSEY POLICE DEPARTMENT,25 NORTH CENTRAL AVENUE,RAMSEY,NJ,07446,1807,(201) 327-2400,LOCAL POLICE DEPARTMENT,OPEN,39,BERGEN,34003,USA,41.0581489,-74.1443616999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13507650,-999,-999,0,0,0,0,31,8,0,3
-8298633.1211,4905492.8774,9160,1013334,EAST WINDSOR TOWNSHIP POLICE DEPARTMENT,80 ONE MILE ROAD,EAST WINDSOR,NJ,08520,2504,(609) 448-5678,LOCAL POLICE DEPARTMENT,OPEN,61,MERCER,34021,USA,40.2716245,-74.5478897,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13741570,-999,-999,0,0,0,0,47,14,0,0
-8316095.1862,4886147.9797,9161,1013246,BORDENTOWN TOWNSHIP POLICE DEPARTMENT,1 MUNICIPAL DRIVE,BORDENTOWN,NJ,08505,2109,(609) 298-4300,LOCAL POLICE DEPARTMENT,OPEN,28,BURLINGTON,34005,USA,40.1389038,-74.7047540999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12033200,-999,-999,0,0,0,0,22,6,0,3
-8277242.1347,4964058.2376,9163,1013554,MOUNTAINSIDE POLICE DEPARTMENT,1385 UNITED STATES HIGHWAY 22 EAST,MOUNTAINSIDE,NJ,07092,NOT AVAILABLE,(908) 232-8100,LOCAL POLICE DEPARTMENT,OPEN,27,UNION,34039,USA,40.6718418,-74.3557312,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12523120,-999,-999,0,0,0,0,22,5,0,1
-8265516.452,4821262.2876,9165,1013498,STAFFORD TOWNSHIP POLICE DEPARTMENT,260 EAST BAY AVENUE,MANAHAWKIN,NJ,08050,3328,(609) 597-8581,LOCAL POLICE DEPARTMENT,OPEN,86,OCEAN,34029,USA,39.6918431,-74.2503976,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11943010,-999,-999,0,0,1,0,57,29,0,0
-8264901.8336,4830947.7972,9168,1013215,BARNEGAT TOWNSHIP POLICE DEPARTMENT,900 WEST BAY AVENUE,BARNEGAT,NJ,08005,1297,(609) 698-5000,LOCAL POLICE DEPARTMENT,OPEN,59,OCEAN,34029,USA,39.758761237,-74.244876389,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12553360,-999,-999,0,0,0,0,47,12,0,0
-8247404.1252,4994111.9682,9172,1013489,LODI POLICE DEPARTMENT,1 MEMORIAL DRIVE,LODI,NJ,07644,1624,(973) 473-7600,LOCAL POLICE DEPARTMENT,OPEN,54,BERGEN,34003,USA,40.876292801,-74.0876918,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12273190,-999,-999,0,0,0,0,43,11,0,0
-8255134.1841,4975035.5894,9173,1013416,HARRISON POLICE DEPARTMENT,318 HARRISON AVENUE,HARRISON,NJ,07029,1752,(973) 483-4100,LOCAL POLICE DEPARTMENT,OPEN,63,HUDSON,34017,USA,40.7465920000001,-74.1571321,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12293240,-999,-999,0,0,0,0,50,13,1,0
-8259361.564,4981679.2359,9177,1013239,BLOOMFIELD TOWNSHIP POLICE DEPARTMENT,1 MUNICIPAL PLAZA,BLOOMFIELD,NJ,07003,3470,(973) 680-4141,LOCAL POLICE DEPARTMENT,OPEN,148,ESSEX,34013,USA,40.7917911000001,-74.1951073,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12293270,-999,-999,0,0,0,0,135,13,0,65
-8315660.7624,4871398.6759,9178,1013454,SPRINGFIELD TOWNSHIP POLICE DEPARTMENT,2159 JACKSONVILLE JOBSTOWN ROAD,JOBSTOWN,NJ,08041,2009,(609) 723-5100,LOCAL POLICE DEPARTMENT,OPEN,9,BURLINGTON,34005,USA,40.0375378360001,-74.700851604,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11263020,-999,-999,0,0,0,0,8,1,5,0
-8381182.1452,4840640.5521,9252,1013388,GREENWICH TOWNSHIP POLICE,421 WEST BROAD STREET,GIBBSTOWN,NJ,08027,1369,(856) 423-1900,LOCAL POLICE DEPARTMENT,OPEN,19,GLOUCESTER,34015,USA,39.8256644000001,-75.2894401999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12933240,-999,-999,0,0,0,0,18,1,4,0
-8365733.1595,4835575.4191,9253,1013780,WENONAH POLICE DEPARTMENT,1 SOUTH WEST AVENUE,WENONAH,NJ,08090,NOT AVAILABLE,(856) 468-6263,LOCAL POLICE DEPARTMENT,OPEN,7,GLOUCESTER,34015,USA,39.790711,-75.1506596,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11194970,-999,-999,0,0,0,0,7,0,0,4
-8340451.1671,4954458.0613,9255,1013638,FRANKLIN TOWNSHIP POLICE DEPARTMENT,202 SIDNEY ROAD,PITTSTOWN,NJ,08867,4145,(908) 782-9594,LOCAL POLICE DEPARTMENT,OPEN,7,HUNTERDON,34019,USA,40.6064007000001,-74.923547599,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11963210,-999,-999,0,0,0,0,6,1,2,1
-8364499.8953,4818488.3456,9259,1013532,ELK TOWNSHIP POLICE DEPARTMENT,667 WHIG LANE ROAD,MONROEVILLE,NJ,08343,2826,(856) 881-6688,LOCAL POLICE DEPARTMENT,OPEN,11,GLOUCESTER,34015,USA,39.6726657,-75.139581,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13731770,-999,-999,0,0,0,0,11,0,2,0
-8321100.0549,4863298.235,9261,1013335,EASTAMPTON TOWNSHIP POLICE,725 SMITHVILLE ROAD,EASTAMPTON,NJ,08060,9718,(609) 261-1717,LOCAL POLICE DEPARTMENT,OPEN,18,BURLINGTON,34005,USA,39.981802599,-74.7497136,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13457240,-999,-999,0,0,0,0,17,1,1,1
-8345875.5546,4835767.9008,9270,1013635,PINE VALLEY POLICE,1 CLUB ROAD,PINE VALLEY,NJ,08021,6629,(856) 784-5223,LOCAL POLICE DEPARTMENT,OPEN,4,CAMDEN,34007,USA,39.7920396000001,-74.9722757009999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13383730,-999,-999,0,0,0,0,4,0,2,0
-8362148.182,4848211.1729,9271,1013271,BROOKLAWN BOROUGH POLICE DEPARTMENT,301 CHRISTIANA STREET,BROOKLAWN,NJ,08030,2708,(856) 456-0433,LOCAL POLICE DEPARTMENT,OPEN,7,CAMDEN,34007,USA,39.8778745000001,-75.1184552,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12063230,-999,-999,0,0,0,0,7,0,2,0
